OTU	Kingdom	Phylum	Class	Order	Family	Genus	tax_otu_label	otu_label
Otu5299	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacteriaceae_unclassified	Enterobacteriaceae_unclassified (OTU 5299)	OTU 5299
Otu5300	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia (OTU 5300)	OTU 5300
Otu5301	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified (OTU 5301)	OTU 5301
Otu5302	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia (OTU 5302)	OTU 5302
Otu5303	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonadaceae_unclassified	Porphyromonadaceae_unclassified (OTU 5303)	OTU 5303
Otu5304	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia (OTU 5304)	OTU 5304
Otu5305	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	Clostridium_XlVa (OTU 5305)	OTU 5305
Otu5306	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonadaceae_unclassified	Porphyromonadaceae_unclassified (OTU 5306)	OTU 5306
Otu5307	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonadaceae_unclassified	Porphyromonadaceae_unclassified (OTU 5307)	OTU 5307
Otu5308	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia (OTU 5308)	OTU 5308
Otu5309	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_unclassified (OTU 5309)	OTU 5309
Otu5310	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae_unclassified	Prevotellaceae_unclassified (OTU 5310)	OTU 5310
Otu5311	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto	Clostridium_sensu_stricto (OTU 5311)	OTU 5311
Otu5312	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_unclassified	Bacteroidales_unclassified	Bacteroidales_unclassified (OTU 5312)	OTU 5312
Otu5313	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified (OTU 5313)	OTU 5313
Otu5314	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonadaceae_unclassified	Porphyromonadaceae_unclassified (OTU 5314)	OTU 5314
Otu5315	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_unclassified	Ruminococcaceae_unclassified (OTU 5315)	OTU 5315
Otu5316	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelotrichaceae_unclassified	Erysipelotrichaceae_unclassified (OTU 5316)	OTU 5316
Otu5317	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_unclassified (OTU 5317)	OTU 5317
Otu5318	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia (OTU 5318)	OTU 5318
Otu5319	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_unclassified	Ruminococcaceae_unclassified (OTU 5319)	OTU 5319
Otu5320	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_unclassified	Bacteroidales_unclassified	Bacteroidales_unclassified (OTU 5320)	OTU 5320
Otu5321	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonadaceae_unclassified	Porphyromonadaceae_unclassified (OTU 5321)	OTU 5321
Otu5322	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillales_unclassified	Lactobacillales_unclassified	Lactobacillales_unclassified (OTU 5322)	OTU 5322
Otu5323	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_unclassified	Bacteroidales_unclassified	Bacteroidales_unclassified (OTU 5323)	OTU 5323
Otu5324	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	Clostridium_XlVa (OTU 5324)	OTU 5324
Otu5325	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacteriaceae_unclassified	Enterobacteriaceae_unclassified (OTU 5325)	OTU 5325
Otu5326	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillales_unclassified	Lactobacillales_unclassified	Lactobacillales_unclassified (OTU 5326)	OTU 5326
Otu5327	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonadaceae_unclassified	Porphyromonadaceae_unclassified (OTU 5327)	OTU 5327
Otu5328	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia	Akkermansia (OTU 5328)	OTU 5328
Otu5329	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_unclassified (OTU 5329)	OTU 5329
Otu5330	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_unclassified (OTU 5330)	OTU 5330
Otu5331	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonadaceae_unclassified	Porphyromonadaceae_unclassified (OTU 5331)	OTU 5331
Otu5332	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonadaceae_unclassified	Porphyromonadaceae_unclassified (OTU 5332)	OTU 5332
Otu5333	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_unclassified (OTU 5333)	OTU 5333
Otu5334	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonadaceae_unclassified	Porphyromonadaceae_unclassified (OTU 5334)	OTU 5334
Otu5335	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	Turicibacter (OTU 5335)	OTU 5335
Otu5336	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus (OTU 5336)	OTU 5336
Otu5337	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonadaceae_unclassified	Porphyromonadaceae_unclassified (OTU 5337)	OTU 5337
Otu5338	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonadaceae_unclassified	Porphyromonadaceae_unclassified (OTU 5338)	OTU 5338
Otu5339	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified (OTU 5339)	OTU 5339
Otu5340	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flavonifractor	Flavonifractor (OTU 5340)	OTU 5340
Otu5341	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia (OTU 5341)	OTU 5341
Otu5342	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_unclassified (OTU 5342)	OTU 5342
Otu5343	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonadaceae_unclassified	Porphyromonadaceae_unclassified (OTU 5343)	OTU 5343
Otu5344	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Odoribacter	Odoribacter (OTU 5344)	OTU 5344
Otu5345	Bacteria	Candidatus_Saccharibacteria	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_unclassified (OTU 5345)	OTU 5345
Otu5346	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelotrichaceae_unclassified	Erysipelotrichaceae_unclassified (OTU 5346)	OTU 5346
Otu5347	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium (OTU 5347)	OTU 5347
Otu5348	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonadaceae_unclassified	Porphyromonadaceae_unclassified (OTU 5348)	OTU 5348
Otu5349	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	Parabacteroides (OTU 5349)	OTU 5349
Otu5350	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_unclassified (OTU 5350)	OTU 5350
Otu5351	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	Parabacteroides (OTU 5351)	OTU 5351
Otu5352	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flavonifractor	Flavonifractor (OTU 5352)	OTU 5352
Otu5353	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides (OTU 5353)	OTU 5353
Otu5354	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia (OTU 5354)	OTU 5354
Otu5355	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonadaceae_unclassified	Porphyromonadaceae_unclassified (OTU 5355)	OTU 5355
Otu5356	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonadaceae_unclassified	Porphyromonadaceae_unclassified (OTU 5356)	OTU 5356
Otu5357	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonadaceae_unclassified	Porphyromonadaceae_unclassified (OTU 5357)	OTU 5357
Otu5358	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_unclassified	Ruminococcaceae_unclassified (OTU 5358)	OTU 5358
Otu5359	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonadaceae_unclassified	Porphyromonadaceae_unclassified (OTU 5359)	OTU 5359
Otu5360	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_unclassified (OTU 5360)	OTU 5360
Otu5361	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_unclassified (OTU 5361)	OTU 5361
Otu5362	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonadaceae_unclassified	Porphyromonadaceae_unclassified (OTU 5362)	OTU 5362
Otu5363	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus (OTU 5363)	OTU 5363
Otu5364	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonadaceae_unclassified	Porphyromonadaceae_unclassified (OTU 5364)	OTU 5364
Otu5365	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	Parabacteroides (OTU 5365)	OTU 5365
Otu5366	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus (OTU 5366)	OTU 5366
Otu5367	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonadaceae_unclassified	Porphyromonadaceae_unclassified (OTU 5367)	OTU 5367
Otu5368	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Coprobacillus	Coprobacillus (OTU 5368)	OTU 5368
Otu5369	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_unclassified (OTU 5369)	OTU 5369
Otu5370	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_unclassified	Bacteroidales_unclassified	Bacteroidales_unclassified (OTU 5370)	OTU 5370
Otu5371	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	Parabacteroides (OTU 5371)	OTU 5371
Otu5372	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus (OTU 5372)	OTU 5372
Otu5373	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_unclassified (OTU 5373)	OTU 5373
Otu5374	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified (OTU 5374)	OTU 5374
Otu5375	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonadaceae_unclassified	Porphyromonadaceae_unclassified (OTU 5375)	OTU 5375
Otu5376	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonadaceae_unclassified	Porphyromonadaceae_unclassified (OTU 5376)	OTU 5376
Otu5377	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_unclassified	Bacteroidales_unclassified	Bacteroidales_unclassified (OTU 5377)	OTU 5377
Otu5378	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonadaceae_unclassified	Porphyromonadaceae_unclassified (OTU 5378)	OTU 5378
Otu5379	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flavonifractor	Flavonifractor (OTU 5379)	OTU 5379
Otu5380	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_unclassified	Clostridiales_unclassified	Clostridiales_unclassified (OTU 5380)	OTU 5380
Otu5381	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea (OTU 5381)	OTU 5381
Otu5382	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_unclassified (OTU 5382)	OTU 5382
Otu5383	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eisenbergiella	Eisenbergiella (OTU 5383)	OTU 5383
Otu5384	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_unclassified (OTU 5384)	OTU 5384
Otu5385	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonadaceae_unclassified	Porphyromonadaceae_unclassified (OTU 5385)	OTU 5385
Otu5386	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa	Clostridium_XlVa (OTU 5386)	OTU 5386
